,flux,lam
3493,9.285655927054945e-17,574.75
3494,9.281355880600119e-17,574.8
3495,9.278050733213445e-17,574.85
3496,9.277329115621117e-17,574.9
3497,9.277022749205491e-17,574.95
3498,9.276718809548719e-17,575.0
3499,9.276415259029006e-17,575.05
3500,9.276111799930105e-17,575.1
3501,9.275809279008838e-17,575.15
3502,9.27550918227655e-17,575.2
3503,9.275209474167348e-17,575.25
3504,9.274909766057862e-17,575.3
3505,9.274610057948093e-17,575.35
3506,9.274310442030119e-17,575.4
3507,9.274011768144692e-17,575.45
3508,9.273715514593365e-17,575.5
3509,9.273419648894145e-17,575.55
3510,9.273123875900717e-17,575.6
3511,9.272829047509826e-17,575.65
3512,9.27253663688307e-17,575.7
3513,9.272244613594428e-17,575.75
3514,9.271952590305511e-17,575.8
3515,9.271660567016319e-17,575.85
3516,9.27136863720393e-17,575.9
3517,9.271077655849128e-17,575.95
3518,9.27078908840344e-17,576.0
3519,9.270500907524866e-17,576.05
3520,9.270212726646023e-17,576.1
3521,9.269924545766905e-17,576.15
3522,9.269636459135617e-17,576.2
3523,9.269349324817046e-17,576.25
3524,9.269064600552495e-17,576.3
3525,9.268780262084031e-17,576.35
3526,9.268496018377425e-17,576.4
3527,9.268212729553672e-17,576.45
3528,9.267931848213823e-17,576.5
3529,9.267651352156045e-17,576.55
3530,9.267370951374159e-17,576.6
3531,9.267091508045293e-17,576.65
3532,9.266814374097018e-17,576.7
3533,9.266536666178404e-17,576.75
3534,9.266156166511106e-17,576.8
3535,9.264769177718159e-17,576.85
3536,9.26086443653501e-17,576.9
3537,9.256556035574786e-17,576.95
3538,9.252245522464513e-17,577.0
3539,9.247937513134144e-17,577.05
3540,9.243637282488156e-17,577.1
3541,9.23934398633194e-17,577.15
3542,9.235064984284376e-17,577.2
3543,9.230787317967955e-17,577.25
3544,9.226507836896087e-17,577.3
3545,9.222233771288948e-17,577.35
3546,9.217974373184165e-17,577.4
3547,9.213720176093112e-17,577.45
3548,9.209472967718529e-17,577.5
3549,9.205224969437342e-17,577.55
3550,9.200972869381273e-17,577.6
3551,9.196726796543697e-17,577.65
3552,9.192497762451664e-17,577.7
3553,9.188274318511428e-17,577.75
3554,9.184058243620909e-17,577.8
3555,9.179845260299515e-17,577.85
3556,9.175637253194002e-17,577.9
3557,9.171431957772954e-17,577.95
3558,9.167231834260627e-17,578.0
3559,9.163036375380036e-17,578.05
3560,9.158850563315039e-17,578.1
3561,9.154667252656308e-17,578.15
3562,9.150486725185082e-17,578.2
3563,9.146310490686414e-17,578.25
3564,9.142143992881413e-17,578.3
3565,9.137980976297969e-17,578.35
3566,9.133822925648779e-17,578.4
3567,9.12966759696598e-17,578.45
3568,9.125517732960056e-17,578.5
3569,9.121375502335205e-17,578.55
3570,9.117249834760354e-17,578.6
3571,9.1131258432172e-17,578.65
3572,9.108999774481408e-17,578.7
3573,9.104876279440788e-17,578.75
3574,9.100913333235582e-17,578.8
3575,9.098449830898243e-17,578.85
3576,9.099599226127709e-17,578.9
3577,9.101328821883812e-17,578.95
3578,9.103067919060414e-17,579.0
3579,9.104808531664274e-17,579.05
3580,9.10654944937616e-17,579.1
3581,9.10829333583979e-17,579.15
3582,9.110044442616617e-17,579.2
3583,9.11179767529063e-17,579.25
3584,9.113553381681349e-17,579.3
3585,9.115310458312933e-17,579.35
3586,9.117070315052973e-17,579.4
3587,9.118834523380252e-17,579.45
3588,9.120608310152228e-17,579.5
3589,9.122384601934928e-17,579.55
3590,9.124163364349565e-17,579.6
3591,9.125943500089927e-17,579.65
3592,9.127726311923038e-17,579.7
3593,9.129512492701028e-17,579.75
3594,9.131305872198663e-17,579.8
3595,9.133101380678395e-17,579.85
3596,9.134899460463916e-17,579.9
3597,9.136699916526268e-17,579.95
3598,9.138505305624587e-17,580.0
3599,9.140313449599177e-17,580.05
3600,9.142126628825974e-17,580.1
3601,9.143943567422664e-17,580.15
3602,9.145767690342796e-17,580.2
3603,9.147593944301704e-17,580.25
3604,9.149422556907506e-17,580.3
3605,9.151251545029477e-17,580.35
3606,9.153080953329491e-17,580.4
3607,9.154914386804072e-17,580.45
3608,9.156757455180248e-17,580.5
3609,9.158604038716732e-17,580.55
3610,9.160455437391091e-17,580.6
3611,9.162308594417725e-17,580.65
3612,9.164164422395649e-17,580.7
3613,9.166023655310076e-17,580.75
3614,9.167852183089818e-17,580.8
3615,9.16932176269428e-17,580.85
3616,9.169954622942138e-17,580.9
3617,9.170456374610382e-17,580.95
3618,9.17096282557343e-17,581.0
3619,9.171470023966687e-17,581.05
3620,9.171977436047868e-17,581.1
3621,9.172486878712403e-17,581.15
3622,9.173001122630672e-17,581.2
3623,9.17351712952772e-17,581.25
3624,9.174035589573898e-17,581.3
3625,9.174555440426579e-17,581.35
3626,9.175077851015026e-17,581.4
3627,9.175602672586353e-17,581.45
3628,9.176132180597618e-17,581.5
3629,9.176662433468132e-17,581.55
3630,9.1771929025976e-17,581.6
3631,9.177725415165575e-17,581.65
3632,9.178262717417765e-17,581.7
3633,9.17880178650534e-17,581.75
3634,9.179343303600021e-17,581.8
3635,9.179886216643356e-17,581.85
3636,9.18043157666537e-17,581.9
3637,9.18097833366449e-17,581.95
3638,9.181527645771527e-17,582.0
3639,9.182079382745349e-17,582.05
3640,9.182635790732707e-17,582.1
3641,9.183192940494031e-17,582.15
3642,9.183750309599665e-17,582.2
3643,9.184309737570562e-17,582.25
3644,9.184873941341736e-17,582.3
3645,9.185439916576394e-17,582.35
3646,9.186008333647493e-17,582.4
3647,9.18657815283806e-17,582.45
3648,9.187150412836603e-17,582.5
3649,9.187724075983104e-17,582.55
3650,9.188300178909104e-17,582.6
3651,9.188877686011564e-17,582.65
3652,9.189457631865036e-17,582.7
3653,9.190038982923479e-17,582.75
3654,9.190471742235719e-17,582.8
3655,9.189497463431694e-17,582.85
3656,9.18536819313999e-17,582.9
3657,9.180741536146121e-17,582.95
3658,9.099443588638678e-17,583.0
3659,9.098121105926112e-17,583.05
3660,9.096798021346332e-17,583.1
3661,9.095474084606395e-17,583.15
3662,9.09414975089021e-17,583.2
3663,9.092824418330565e-17,583.25
3664,9.091498336056249e-17,583.3
3665,9.090171558782459e-17,583.35
3666,9.088844013167545e-17,583.4
3667,9.087515680585057e-17,583.45
3668,9.086186864878983e-17,583.5
3669,9.084857209818439e-17,583.55
3670,9.08352665603161e-17,583.6
3671,9.08219542587176e-17,583.65
3672,9.080863714916633e-17,583.7
3673,9.079531051684172e-17,583.75
3674,9.078197960043327e-17,583.8
3675,9.076863627415151e-17,583.85
3676,9.075529035180807e-17,583.9
3677,9.074193484848365e-17,583.95
3678,9.072857170831413e-17,584.0
3679,9.071520528523252e-17,584.05
3680,9.070182522991673e-17,584.1
3681,9.068844235735016e-17,584.15
3682,9.067505105631427e-17,584.2
3683,9.066165555268527e-17,584.25
3684,9.064824763918297e-17,584.3
3685,9.063483667559923e-17,584.35
3686,9.062141824979336e-17,584.4
3687,9.060799062717706e-17,584.45
3688,9.059455491369591e-17,584.5
3689,9.058111648773775e-17,584.55
3690,9.056766843423249e-17,584.6
3691,9.055421500233934e-17,584.65
3692,9.054074960295112e-17,584.7
3693,9.052728295791895e-17,584.75
3694,9.051380918826909e-17,584.8
3695,9.05003244872205e-17,584.85
3696,9.048683660803364e-17,584.9
3697,9.047333635389806e-17,584.95
3698,9.04598342254758e-17,585.0
3699,9.044632414588705e-17,585.05
3700,9.043280790792779e-17,585.1
3701,9.04192817863077e-17,585.15
3702,9.040574963437394e-17,585.2
3703,9.039221362909302e-17,585.25
3704,9.037866656435654e-17,585.3
3705,9.03651166590862e-17,585.35
3706,9.035155755700544e-17,585.4
3707,9.033799158642069e-17,585.45
3708,9.032441793242469e-17,585.5
3709,9.031084218295292e-17,585.55
3710,9.029725359287113e-17,585.6
3711,9.028366062557325e-17,585.65
3712,9.0270064084325e-17,585.7
3713,9.025645571528004e-17,585.75
3714,9.024284316692502e-17,585.8
3715,9.022922109579668e-17,585.85
3716,9.0215598535724e-17,585.9
3717,9.020196382189171e-17,585.95
3718,9.018832460278646e-17,586.0
3719,9.01746767340228e-17,586.05
3720,9.016102476743982e-17,586.1
3721,9.014736462850124e-17,586.15
3722,9.01336987852119e-17,586.2
3723,9.012002672534437e-17,586.25
3724,9.010634847218172e-17,586.3
3725,9.009266142966226e-17,586.35
3726,9.007896663388239e-17,586.4
3727,9.006526664597915e-17,586.45
3728,9.005156484199689e-17,586.5
3729,9.003785103559495e-17,586.55
3730,9.002413309644908e-17,586.6
3731,9.001040932489559e-17,586.65
3732,8.999667804455385e-17,586.7
3733,8.998293817276136e-17,586.75
3734,8.996919678756968e-17,586.8
3735,8.995544326025993e-17,586.85
3736,8.994168956996874e-17,586.9
3737,8.992792381905021e-17,586.95
3738,8.99141533765942e-17,587.0
3739,8.990037993062289e-17,587.05
3740,8.988659689202906e-17,587.1
3741,8.987280683359132e-17,587.15
3742,8.98590139229782e-17,587.2
3743,8.984521145466716e-17,587.25
3744,8.983140395721423e-17,587.3
3745,8.981759053422139e-17,587.35
3746,8.980377272237093e-17,587.4
3747,8.978994662174955e-17,587.45
3748,8.977611304726452e-17,587.5
3749,8.976227514212951e-17,587.55
3750,8.974843298783527e-17,587.6
3751,8.973457776010038e-17,587.65
3752,8.972072233445944e-17,587.7
3753,8.970685983076692e-17,587.75
3754,8.969298955053092e-17,587.8
3755,8.967911622021348e-17,587.85
3756,8.966523640556261e-17,587.9
3757,8.965134953614326e-17,587.95
3758,8.963745521614329e-17,588.0
3759,8.962355590192601e-17,588.05
3760,8.960965166334064e-17,588.1
3761,8.959574062610046e-17,588.15
3762,8.958182442001999e-17,588.2
3763,8.956790030933917e-17,588.25
3764,8.955397253157571e-17,588.3
3765,8.95400396315381e-17,588.35
3766,8.952609645202757e-17,588.4
3767,8.951215163106099e-17,588.45
3768,8.949819876579567e-17,588.5
3769,8.948424053378404e-17,588.55
3770,8.947027905378491e-17,588.6
3771,8.945631186943502e-17,588.65
3772,8.944233460351825e-17,588.7
3773,8.942835787311197e-17,588.75
3774,8.941436641616748e-17,588.8
3775,8.940037465654314e-17,588.85
3776,8.938637798419223e-17,588.9
3777,8.937237460631878e-17,588.95
3778,8.93583697383292e-17,589.0
3779,8.934435348492117e-17,589.05
3780,8.933033022331074e-17,589.1
3781,8.931630582083017e-17,589.15
3782,8.93022753414698e-17,589.2
3783,8.928824044996873e-17,589.25
3784,8.92741946852766e-17,589.3
3785,8.926014568423854e-17,589.35
3786,8.92460959032178e-17,589.4
3787,8.923203645972537e-17,589.45
3788,8.921797203365714e-17,589.5
3789,8.920390359126032e-17,589.55
3790,8.91898298636079e-17,589.6
3791,8.917574924416841e-17,589.65
3792,8.916166439885274e-17,589.7
3793,8.91475715325214e-17,589.75
3794,8.913347771158443e-17,589.8
3795,8.911937435623259e-17,589.85
3796,8.910526621621103e-17,589.9
3797,8.909115538699552e-17,589.95
3798,8.907703892327845e-17,590.0
3799,8.906291846651584e-17,590.05
3800,8.904879034962506e-17,590.1
3801,8.903465870535002e-17,590.15
3802,8.902051980840044e-17,590.2
3803,8.900637761689723e-17,590.25
3804,8.899223102489488e-17,590.3
3805,8.897807617904618e-17,590.35
3806,8.896391821326688e-17,590.4
3807,8.894975361181424e-17,590.45
3808,8.893558896379546e-17,590.5
3809,8.892141584074124e-17,590.55
3810,8.890723650110885e-17,590.6
3811,8.88930546818301e-17,590.65
3812,8.8878866401501e-17,590.7
3813,8.886467415140942e-17,590.75
3814,8.885047791991383e-17,590.8
3815,8.883627370232716e-17,590.85
3816,8.882207015994938e-17,590.9
3817,8.880785559304059e-17,590.95
3818,8.879363981541246e-17,591.0
3819,8.877941953251139e-17,591.05
3820,8.876519094919786e-17,591.1
3821,8.875095917610452e-17,591.15
3822,8.873672749614344e-17,591.2
3823,8.872248606057839e-17,591.25
3824,8.870824076002465e-17,591.3
3825,8.869399153627455e-17,591.35
3826,8.867973857559264e-17,591.4
3827,8.866547987563536e-17,591.45
3828,8.865121505223214e-17,591.5
3829,8.863694943720477e-17,591.55
3830,8.862267426447944e-17,591.6
3831,8.860840005800129e-17,591.65
3832,8.859411732992159e-17,591.7
3833,8.857983440393582e-17,591.75
3834,8.856554523808881e-17,591.8
3835,8.855124787660316e-17,591.85
3836,8.853695212164894e-17,591.9
3837,8.852264774031937e-17,591.95
3838,8.850834205513821e-17,592.0
3839,8.849402952473612e-17,592.05
3840,8.847971404902638e-17,592.1
3841,8.846539283404127e-17,592.15
3842,8.845106814987958e-17,592.2
3843,8.843673850642518e-17,592.25
3844,8.842240986414255e-17,592.3
3845,8.840807219967247e-17,592.35
3846,8.839373022783548e-17,592.4
3847,8.837938412325457e-17,592.45
3848,8.836503598140553e-17,592.5
3849,8.835068430053071e-17,592.55
3850,8.833632642636077e-17,592.6
3851,8.832196672447027e-17,592.65
3852,8.83076003403403e-17,592.7
3853,8.829323094105348e-17,592.75
3854,8.827885993523524e-17,592.8
3855,8.826448163017631e-17,592.85
3856,8.825010090367868e-17,592.9
3857,8.823571715038271e-17,592.95
3858,8.822132777422668e-17,593.0
3859,8.820693696616218e-17,593.05
3860,8.819254222325981e-17,593.1
3861,8.81781414966099e-17,593.15
3862,8.816373776644469e-17,593.2
3863,8.814933134708554e-17,593.25
3864,8.813492098124699e-17,593.3
3865,8.81205050740391e-17,593.35
3866,8.810608785133809e-17,593.4
3867,8.809166413266213e-17,593.45
3868,8.807723758509383e-17,593.5
3869,8.80628113518469e-17,593.55
3870,8.804837741190568e-17,593.6
3871,8.803394510177896e-17,593.65
3872,8.801950392080471e-17,593.7
3873,8.800506071420387e-17,593.75
3874,8.799061668105425e-17,593.8
3875,8.797616553492846e-17,593.85
3876,8.796171395806595e-17,593.9
3877,8.794725737534464e-17,593.95
3878,8.793279755627738e-17,594.0
3879,8.716879765961822e-17,594.05
3880,8.715549951059417e-17,594.1
3881,8.714220476176706e-17,594.15
3882,8.71289114183098e-17,594.2
3883,8.711562991248282e-17,594.25
3884,8.710236878473534e-17,594.3
3885,8.708909920153096e-17,594.35
3886,8.707580925566373e-17,594.4
3887,8.706252778067022e-17,594.45
3888,8.704926947907936e-17,594.5
3889,8.703602644363257e-17,594.55
3890,8.702280515562162e-17,594.6
3891,8.700958725494171e-17,594.65
3892,8.699636935425064e-17,594.7
3893,8.698315145354837e-17,594.75
3894,8.697055018895257e-17,594.8
3895,8.696311996440431e-17,594.85
3896,8.696511280337245e-17,594.9
3897,8.696858432617868e-17,594.95
3898,8.697207897093677e-17,595.0
3899,8.697558893331885e-17,595.05
3900,8.697912057881918e-17,595.1
3901,8.698265559879832e-17,595.15
3902,8.698619204989424e-17,595.2
3903,8.698974046729845e-17,595.25
3904,8.699331054208769e-17,595.3
3905,8.699688398620908e-17,595.35
3906,8.700045886659399e-17,595.4
3907,8.700404573902099e-17,595.45
3908,8.700765424309944e-17,595.5
3909,8.70112661113633e-17,595.55
3910,8.701487942103754e-17,595.6
3911,8.701850474848794e-17,595.65
3912,8.702215168185593e-17,595.7
3913,8.702580197426254e-17,595.75
3914,8.702945371322639e-17,595.8
3915,8.703311749570082e-17,595.85
3916,8.703680430748625e-17,595.9
3917,8.70405065295383e-17,595.95
3918,8.70442303189065e-17,596.0
3919,8.704795745959308e-17,596.05
3920,8.705168460028282e-17,596.1
3921,8.705541174097565e-17,596.15
3922,8.705914033851969e-17,596.2
3923,8.706288103104409e-17,596.25
3924,8.706664325228248e-17,596.3
3925,8.707040881711878e-17,596.35
3926,8.707417730594849e-17,596.4
3927,8.707797003620652e-17,596.45
3928,8.708180430785036e-17,596.5
3929,8.708563312281245e-17,596.55
3930,8.708944191481206e-17,596.6
3931,8.709325951738896e-17,596.65
3932,8.709710006692497e-17,596.7
3933,8.710095610908097e-17,596.75
3934,8.710385748773819e-17,596.8
3935,8.709869203896658e-17,596.85
3936,8.707930719258722e-17,596.9
3937,8.705774015058893e-17,596.95
3938,8.703621894071841e-17,597.0
3939,8.701472877783065e-17,597.05
3940,8.699328294647146e-17,597.1
3941,8.697185597189548e-17,597.15
3942,8.69504533753694e-17,597.2
3943,8.692907854657243e-17,597.25
3944,8.690774800297847e-17,597.3
3945,8.688643633161e-17,597.35
3946,8.6865150510581e-17,597.4
3947,8.684390475300192e-17,597.45
3948,8.682272460859453e-17,597.5
3949,8.68015666645666e-17,597.55
3950,8.678043605346237e-17,597.6
3951,8.675935785300389e-17,597.65
3952,8.673836504675865e-17,597.7
3953,8.671738547075193e-17,597.75
3954,8.66964103888065e-17,597.8
3955,8.66754722094507e-17,597.85
3956,8.665459949913821e-17,597.9
3957,8.663374900979575e-17,597.95
3958,8.661292433990879e-17,598.0
3959,8.659213994966803e-17,598.05
3960,8.657141945065738e-17,598.1
3961,8.655070884343626e-17,598.15
3962,8.653000426948371e-17,598.2
3963,8.650934910489461e-17,598.25
3964,8.648877902566586e-17,598.3
3965,8.646822211490519e-17,598.35
3966,8.644766974453482e-17,598.4
3967,8.642715450839846e-17,598.45
3968,8.640670755719202e-17,598.5
3969,8.638630763974862e-17,598.55
3970,8.636597445773207e-17,598.6
3971,8.634567593654284e-17,598.65
3972,8.632542137626214e-17,598.7
3973,8.630518579630839e-17,598.75
3974,8.628510399086267e-17,598.8
3975,8.626610683652387e-17,598.85
3976,8.62489581503396e-17,598.9
3977,8.623213186241897e-17,598.95
3978,8.621537370499781e-17,599.0
3979,8.619866273577866e-17,599.05
3980,8.61820198661718e-17,599.1
3981,8.616542421565482e-17,599.15
3982,8.614889509980232e-17,599.2
3983,8.61324007528866e-17,599.25
3984,8.611595176452466e-17,599.3
3985,8.609953429673555e-17,599.35
3986,8.608316370611691e-17,599.4
3987,8.606683716344458e-17,599.45
3988,8.605057705505142e-17,599.5
3989,8.603435176964996e-17,599.55
3990,8.601817486973958e-17,599.6
3991,8.600205461722259e-17,599.65
3992,8.59860218232291e-17,599.7
3993,8.597002714435048e-17,599.75
3994,8.595407927057003e-17,599.8
3995,8.593817557858762e-17,599.85
3996,8.592233818703448e-17,599.9
3997,8.590653569054777e-17,599.95
3998,8.589078151777532e-17,600.0
3999,8.587508417773145e-17,600.05
4000,8.585947411087799e-17,600.1
4001,8.584390222091866e-17,600.15
4002,8.582837706398349e-17,600.2
4003,8.58128962227013e-17,600.25
4004,8.57974831103705e-17,600.3
4005,8.578211758779838e-17,600.35
4006,8.576681976328803e-17,600.4
4007,8.575156955942662e-17,600.45
4008,8.573638702273718e-17,600.5
4009,8.572125213758718e-17,600.55
4010,8.570618488871911e-17,600.6
4011,8.569116532228119e-17,600.65
4012,8.567621493390707e-17,600.7
4013,8.56613249329537e-17,600.75
4014,8.564756311865256e-17,600.8
4015,8.564222567717287e-17,600.85
4016,8.56507740147805e-17,600.9
4017,8.566149875699483e-17,600.95
4018,8.567228943155514e-17,601.0
4019,8.568311519941726e-17,601.05
4020,8.569398437221312e-17,601.1
4021,8.570487271069823e-17,601.15
4022,8.571578670392888e-17,601.2
4023,8.572674213001157e-17,601.25
4024,8.57377617999261e-17,601.3
4025,8.574880386587505e-17,601.35
4026,8.575987157627254e-17,601.4
4027,8.577098079160346e-17,601.45
4028,8.578215258541917e-17,601.5
4029,8.579333400849526e-17,601.55
4030,8.58045218149433e-17,601.6
4031,8.58157607811743e-17,601.65
4032,8.582708468082344e-17,601.7
4033,8.583843420170399e-17,601.75
4034,8.584980774544938e-17,601.8
4035,8.586121012260604e-17,601.85
4036,8.587265732290915e-17,601.9
4037,8.588413657924634e-17,601.95
4038,8.589566063813485e-17,602.0
4039,8.590721677365293e-17,602.05
4040,8.591881769112711e-17,602.1
4041,8.593045070582654e-17,602.15
4042,8.594212848188671e-17,602.2
4043,8.595383837576788e-17,602.25
4044,8.596559301041434e-17,602.3
4045,8.597737978347775e-17,602.35
4046,8.598921289314693e-17,602.4
4047,8.600109105475002e-17,602.45
4048,8.601303302768798e-17,602.5
4049,8.60249974584478e-17,602.55
4050,8.603698585028666e-17,602.6
4051,8.604900326089918e-17,602.65
4052,8.606106532989378e-17,602.7
4053,8.607315961969022e-17,602.75
4054,8.608516190159936e-17,602.8
4055,8.609610909433435e-17,602.85
4056,8.61053638446371e-17,602.9
4057,8.61143842654496e-17,602.95
4058,8.612344928285293e-17,603.0
4059,8.613254658284538e-17,603.05
4060,8.614168682437423e-17,603.1
4061,8.61508463860588e-17,603.15
4062,8.616002822544589e-17,603.2
4063,8.616922622672823e-17,603.25
4064,8.61784481350219e-17,603.3
4065,8.618769922428598e-17,603.35
4066,8.619699482775414e-17,603.4
4067,8.620632279619975e-17,603.45
4068,8.621569361349601e-17,603.5
4069,8.622508378184399e-17,603.55
4070,8.623449783403187e-17,603.6
4071,8.624394113670623e-17,603.65
4072,8.625342724188757e-17,603.7
4073,8.626293271356887e-17,603.75
4074,8.627246370612268e-17,603.8
4075,8.628203706865127e-17,603.85
4076,8.629167208283735e-17,603.9
4077,8.630131654091645e-17,603.95
4078,8.63109659718931e-17,604.0
4079,8.63206546995501e-17,604.05
4080,8.633040666182781e-17,604.1
4081,8.63401811643149e-17,604.15
4082,8.634997950429776e-17,604.2
4083,8.6359807233803e-17,604.25
4084,8.636967762678089e-17,604.3
4085,8.637956743260464e-17,604.35
4086,8.638948106047575e-17,604.4
4087,8.639942412421568e-17,604.45
4088,8.64094114755861e-17,604.5
4089,8.641943141851195e-17,604.55
4090,8.642949562847e-17,604.6
4091,8.643959245058222e-17,604.65
4092,8.644973184347469e-17,604.7
4093,8.645989068011134e-17,604.75
4094,8.646905797976454e-17,604.8
4095,8.647026766862673e-17,604.85
4096,8.645916468629697e-17,604.9
4097,8.64461922237583e-17,604.95
4098,8.643324185352398e-17,605.0
4099,8.642030783055037e-17,605.05
4100,8.64073975755346e-17,605.1
4101,8.639451691858587e-17,605.15
4102,8.638168040505813e-17,605.2
4103,8.636887662726102e-17,605.25
4104,8.63561152811829e-17,605.3
4105,8.634337342517905e-17,605.35
4106,8.633065362028141e-17,605.4
4107,8.631795020384371e-17,605.45
4108,8.630527052446514e-17,605.5
4109,8.6292620535852e-17,605.55
4110,8.628001290943463e-17,605.6
4111,8.626742479626655e-17,605.65
4112,8.625486040470805e-17,605.7
4113,8.624232575026497e-17,605.75
4114,8.622983341166817e-17,605.8
4115,8.62173606017709e-17,605.85
4116,8.620491149803339e-17,605.9
4117,8.61924921777619e-17,605.95
4118,8.618011512698663e-17,606.0
4119,8.61677576203613e-17,606.05
4120,8.615542380444579e-17,606.1
4121,8.614311981834737e-17,606.15
4122,8.613085976967247e-17,606.2
4123,8.611863266272973e-17,606.25
4124,8.610644603890426e-17,606.3
4125,8.609426558739752e-17,606.35
4126,8.608209029416524e-17,606.4
4127,8.606995522457134e-17,606.45
4128,8.605788252440879e-17,606.5
4129,8.6045832488037e-17,606.55
4130,8.603380610374925e-17,606.6
4131,8.602180966515885e-17,606.65
4132,8.600985706098866e-17,606.7
4133,8.599793750155599e-17,606.75
4134,8.598508964848192e-17,606.8
4135,8.596471068604564e-17,606.85
4136,8.5933046639234e-17,606.9
4137,8.58997168819118e-17,606.95
4138,8.586646946517863e-17,607.0
4139,8.583324780610975e-17,607.05
4140,8.580005497284351e-17,607.1
4141,8.576693269518202e-17,607.15
4142,8.573390930587587e-17,607.2
4143,8.570088772059328e-17,607.25
4144,8.566784776508314e-17,607.3
4145,8.563481827290022e-17,607.35
4146,8.560181237098091e-17,607.4
4147,8.556883660015747e-17,607.45
4148,8.553590449892564e-17,607.5
4149,8.550300560722935e-17,607.55
4150,8.547015386518355e-17,607.6
4151,8.543736247806583e-17,607.65
4152,8.540464783031511e-17,607.7
4153,8.537191823244177e-17,607.75
4154,8.533915731509845e-17,607.8
4155,8.530645824339771e-17,607.85
4156,8.527385759135518e-17,607.9
4157,8.5241258563067e-17,607.95
4158,8.520864831524004e-17,608.0
4159,8.517610309450978e-17,608.05
4160,8.514365439631379e-17,608.1
4161,8.511119364358685e-17,608.15
4162,8.507870172591034e-17,608.2
4163,8.504627193201512e-17,608.25
4164,8.501393852158473e-17,608.3
4165,8.498159297936205e-17,608.35
4166,8.494921634945135e-17,608.4
4167,8.491690198239383e-17,608.45
4168,8.488468918025587e-17,608.5
4169,8.48525052039228e-17,608.55
4170,8.482034472514283e-17,608.6
4171,8.478821465559837e-17,608.65
4172,8.475612800841379e-17,608.7
4173,8.47240748180018e-17,608.75
4174,8.469343658022912e-17,608.8
4175,8.467339384694145e-17,608.85
4176,8.466872271432252e-17,608.9
4177,8.46664098690669e-17,608.95
4178,8.466414038438367e-17,609.0
4179,8.466190441830811e-17,609.05
4180,8.465971000323975e-17,609.1
4181,8.465753537183249e-17,609.15
4182,8.465538240010669e-17,609.2
4183,8.465324620828818e-17,609.25
4184,8.465113345996156e-17,609.3
4185,8.464905128315066e-17,609.35
4186,8.464700879112019e-17,609.4
4187,8.464497231174695e-17,609.45
4188,8.464293943089918e-17,609.5
4189,8.464093416417363e-17,609.55
4190,8.463897033255663e-17,609.6
4191,8.463702632323447e-17,609.65
4192,8.463510392208314e-17,609.7
4193,8.463319835235084e-17,609.75
4194,8.463131438048706e-17,609.8
4195,8.462944725034486e-17,609.85
4196,8.462760351733471e-17,609.9
4197,8.462579049492291e-17,609.95
4198,8.462401881489829e-17,610.0
4199,8.462226698807635e-17,610.05
4200,8.462053672821564e-17,610.1
4201,8.461882334098446e-17,610.15
4202,8.461713332770485e-17,610.2
4203,8.461547409456675e-17,610.25
4204,8.461385613427338e-17,610.3
4205,8.461225805036404e-17,610.35
4206,8.461068150250807e-17,610.4
4207,8.460912185819019e-17,610.45
4208,8.460758373962299e-17,610.5
4209,8.460606253489679e-17,610.55
4210,8.460456467321417e-17,610.6
4211,8.460309768439908e-17,610.65
4212,8.460166821536063e-17,610.7
4213,8.460023073041079e-17,610.75
4214,8.459562309082453e-17,610.8
4215,8.456699034795015e-17,610.85
4216,8.450459711869035e-17,610.9
4217,8.44372283088346e-17,610.95
4218,8.437005092916193e-17,611.0
4219,8.430301223741767e-17,611.05
4220,8.423614709756803e-17,611.1
4221,8.416943177607271e-17,611.15
4222,8.410290769415263e-17,611.2
4223,8.40365224598627e-17,611.25
4224,8.397030877214191e-17,611.3
4225,8.39042310545118e-17,611.35
4226,8.38383358902374e-17,611.4
4227,8.377266108901592e-17,611.45
4228,8.370726399650043e-17,611.5
4229,8.364193636455847e-17,611.55
4230,8.357666267752431e-17,611.6
4231,8.351150750988374e-17,611.65
4232,8.344652541503449e-17,611.7
4233,8.338169371038426e-17,611.75
4234,8.331706010749505e-17,611.8
4235,8.325262224444717e-17,611.85
4236,8.31884242096975e-17,611.9
4237,8.31243038265902e-17,611.95
4238,8.306026432996086e-17,612.0
4239,8.299640319975926e-17,612.05
4240,8.293278160420085e-17,612.1
4241,8.28692376757414e-17,612.15
4242,8.280577461830514e-17,612.2
4243,8.274249022095766e-17,612.25
4244,8.267944319320961e-17,612.3
4245,8.261645968034474e-17,612.35
4246,8.2553539440983e-17,612.4
4247,8.249080940687108e-17,612.45
4248,8.242834526937841e-17,612.5
4249,8.236601853011025e-17,612.55
4250,8.230384095645418e-17,612.6
4251,8.22417832942709e-17,612.65
4252,8.21798671988135e-17,612.7
4253,8.211801421018532e-17,612.75
4254,8.205864825332725e-17,612.8
4255,8.201763619556012e-17,612.85
4256,8.200166145415106e-17,612.9
4257,8.198975905261362e-17,612.95
4258,8.197832266124287e-17,613.0
4259,8.196724978358635e-17,613.05
4260,8.195661953697344e-17,613.1
4261,8.194632156543892e-17,613.15
4262,8.193642919200512e-17,613.2
4263,8.192687775098396e-17,613.25
4264,8.191774726066825e-17,613.3
4265,8.190893222435227e-17,613.35
4266,8.190049927305322e-17,613.4
4267,8.189237614949452e-17,613.45
4268,8.188463302317316e-17,613.5
4269,8.187718558783914e-17,613.55
