,flux,lam
1188,8.749057564528927e-17,453.475
1189,8.74808507630027e-17,453.52
1190,8.747118456407881e-17,453.56499999999994
1191,8.74615351505637e-17,453.60999999999996
1192,8.74519303888586e-17,453.6549999999999
1193,8.744234136347423e-17,453.7
1194,8.743283200321354e-17,453.745
1195,8.742333837927361e-17,453.78999999999996
1196,8.741388940714366e-17,453.8349999999999
1197,8.740445725320652e-17,453.87999999999994
1198,8.73950955193046e-17,453.925
1199,8.73857906328613e-17,453.96999999999997
1200,8.737651525201934e-17,454.015
1201,8.736729416148392e-17,454.05999999999995
1202,8.735809011862924e-17,454.1049999999999
1203,8.734894875878544e-17,454.15
1204,8.733982025027025e-17,454.195
1205,8.733075442476591e-17,454.23999999999995
1206,8.73217059419984e-17,454.28499999999997
1207,8.731272532211398e-17,454.3299999999999
1208,8.730378158423125e-17,454.375
1209,8.729486627007785e-17,454.41999999999996
1210,8.728598616594206e-17,454.465
1211,8.727713386263953e-17,454.50999999999993
1212,8.726835597902046e-17,454.55499999999995
1213,8.725959812642623e-17,454.6
1214,8.725093587198047e-17,454.645
1215,8.724229118975947e-17,454.68999999999994
1216,8.723367627541187e-17,454.73499999999996
1217,8.722507263876077e-17,454.7799999999999
1218,8.721653942214491e-17,454.825
1219,8.720806305298764e-17,454.87
1220,8.719961618943176e-17,454.91499999999996
1221,8.719122361618235e-17,454.9599999999999
1222,8.718932201295902e-17,455.00499999999994
1223,8.721305776118502e-17,455.05
1224,8.723942803177199e-17,455.09499999999997
1225,8.726586098536985e-17,455.14
1226,8.72923118718165e-17,455.18499999999995
1227,8.731885776629954e-17,455.2299999999999
1228,8.734545529558501e-17,455.275
1229,8.73721286214819e-17,455.32
1230,8.739889584075912e-17,455.36499999999995
1231,8.742566332230833e-17,455.40999999999997
1232,8.745243080385752e-17,455.4549999999999
1233,8.74792221849439e-17,455.5
1234,8.75061569632528e-17,455.54499999999996
1235,8.753312055869902e-17,455.59
1236,8.756017345776535e-17,455.63499999999993
1237,8.75872597637292e-17,455.67999999999995
1238,8.761440475305577e-17,455.725
1239,8.764159711526454e-17,455.77
1240,8.766881160667426e-17,455.81499999999994
1241,8.769606681581389e-17,455.85999999999996
1242,8.772335861189916e-17,455.9049999999999
1243,8.7750791444759e-17,455.95
1244,8.777824355461164e-17,455.995
1245,8.780574267672245e-17,456.03999999999996
1246,8.783325635492993e-17,456.0849999999999
1247,8.7860892186327e-17,456.12999999999994
1248,8.788859440532721e-17,456.175
1249,8.791631557348023e-17,456.21999999999997
1250,8.794406021497832e-17,456.265
1251,8.79718437055182e-17,456.30999999999995
1252,8.799973138361484e-17,456.3549999999999
1253,8.80276380764324e-17,456.4
1254,8.80556244343736e-17,456.445
1255,8.808362898743563e-17,456.48999999999995
1256,8.811172284411772e-17,456.53499999999997
1257,8.813985017326541e-17,456.5799999999999
1258,8.81680596591209e-17,456.625
1259,8.81963354670114e-17,456.66999999999996
1260,8.822464815690354e-17,456.715
1261,8.825302870967883e-17,456.75999999999993
1262,8.828143850578348e-17,456.80499999999995
1263,8.830995799715718e-17,456.85
1264,8.833849194627553e-17,456.895
1265,8.836705723689929e-17,456.93999999999994
1266,8.839452282097661e-17,456.98499999999996
1267,8.837103695241016e-17,457.0299999999999
1268,8.831986007697194e-17,457.075
1269,8.826877794729816e-17,457.12
1270,8.821781318434976e-17,457.16499999999996
1271,8.816684320874512e-17,457.2099999999999
1272,8.811585834920379e-17,457.25499999999994
1273,8.806489922510354e-17,457.3
1274,8.801409943125073e-17,457.34499999999997
1275,8.796333029043929e-17,457.39
1276,8.79126355693113e-17,457.43499999999995
1277,8.78619686818006e-17,457.4799999999999
1278,8.781134874097993e-17,457.525
1279,8.77607666984651e-17,457.57
1280,8.771022153795196e-17,457.61499999999995
1281,8.765974424032196e-17,457.65999999999997
1282,8.760928825229289e-17,457.7049999999999
1283,8.755891061802737e-17,457.75
1284,8.75085474415066e-17,457.79499999999996
1285,8.745824694799669e-17,457.84
1286,8.740796350216758e-17,457.88499999999993
1287,8.735773434664495e-17,457.92999999999995
1288,8.730753469672363e-17,457.975
1289,8.725743926714313e-17,458.02
1290,8.72074729409606e-17,458.06499999999994
1291,8.71575014349058e-17,458.10999999999996
1292,8.710751504491433e-17,458.1549999999999
1293,8.705755439036393e-17,458.2
1294,8.700775306606094e-17,458.245
1295,8.695797665759911e-17,458.28999999999996
1296,8.690817048126395e-17,458.3349999999999
1297,8.685835358456025e-17,458.37999999999994
1298,8.680866579125439e-17,458.425
1299,8.675908221828946e-17,458.46999999999997
1300,8.67095281509258e-17,458.515
1301,8.666002837386869e-17,458.55999999999995
1302,8.661052581017144e-17,458.6049999999999
1303,8.656100757572134e-17,458.65
1304,8.651150379901602e-17,458.695
1305,8.646215672983796e-17,458.73999999999995
1306,8.64128505095257e-17,458.78499999999997
1307,8.636359857951994e-17,458.8299999999999
1308,8.631437615511548e-17,458.875
1309,8.626522005274613e-17,458.91999999999996
1310,8.621614610708457e-17,458.965
1311,8.618086268608826e-17,459.00999999999993
1312,8.618262538349718e-17,459.05499999999995
1313,8.618643072090393e-17,459.1
1314,8.619025199133539e-17,459.145
1315,8.619407837607112e-17,459.18999999999994
1316,8.619794941261688e-17,459.23499999999996
1317,8.620183710343542e-17,459.2799999999999
1318,8.620573653092649e-17,459.325
1319,8.6209645432994e-17,459.37
1320,8.621357646426253e-17,459.41499999999996
1321,8.62175482132609e-17,459.4599999999999
1322,8.622152481429154e-17,459.50499999999994
1323,8.622551708607488e-17,459.55
1324,8.622951417710641e-17,459.59499999999997
1325,8.623354260964341e-17,459.64
1326,8.623757956602078e-17,459.68499999999995
1327,8.624164366755142e-17,459.7299999999999
1328,8.624572252188276e-17,459.775
1329,8.624981085079047e-17,459.82
1330,8.625391091637079e-17,459.86499999999995
1331,8.625802763622383e-17,459.90999999999997
1332,8.626218900788691e-17,459.9549999999999
1333,8.626635549385426e-17,460.0
1334,8.627053791284632e-17,460.04499999999996
1335,8.62747246265426e-17,460.09
1336,8.627894110811222e-17,460.13499999999993
1337,8.628316870345836e-17,460.17999999999995
1338,8.628740803547704e-17,460.225
1339,8.629165684207216e-17,460.27
1340,8.629592777786826e-17,460.31499999999994
1341,8.630023943139427e-17,460.35999999999996
1342,8.630455593695249e-17,460.4049999999999
1343,8.630888811326346e-17,460.45
1344,8.631322510882262e-17,460.495
1345,8.631759344588724e-17,460.53999999999996
1346,8.632197030679223e-17,460.5849999999999
1347,8.632637431285048e-17,460.62999999999994
1348,8.633079307170936e-17,460.675
1349,8.633522130514472e-17,460.71999999999997
1350,8.63396612752526e-17,460.765
1351,8.634411235913702e-17,460.80999999999995
1352,8.634859321089478e-17,460.8549999999999
1353,8.635308101286088e-17,460.9
1354,8.635760068087642e-17,460.945
1355,8.636057743542915e-17,460.98999999999995
1356,8.633543843358675e-17,461.03499999999997
1357,8.629983356545571e-17,461.0799999999999
1358,8.626427564401479e-17,461.1249999999999
1359,8.622875562087964e-17,461.16999999999996
1360,8.619328723254682e-17,461.215
1361,8.615791385225041e-17,461.25999999999993
1362,8.612253063675355e-17,461.30499999999995
1363,8.608710040899848e-17,461.3499999999999
1364,8.605166857482739e-17,461.395
1365,8.601626808216168e-17,461.43999999999994
1366,8.598087611333644e-17,461.48499999999996
1367,8.59455112896644e-17,461.5299999999999
1368,8.591016121879303e-17,461.57499999999993
1369,8.587486799538028e-17,461.62
1370,8.583964519200276e-17,461.66499999999996
1371,8.580441150433676e-17,461.7099999999999
1372,8.57691480487974e-17,461.75499999999994
1373,8.573389888708264e-17,461.7999999999999
1374,8.569874532351633e-17,461.84499999999997
1375,8.566360933217481e-17,461.89
1376,8.562850310870664e-17,461.93499999999995
1377,8.5593407900663e-17,461.9799999999999
1378,8.555828921927426e-17,462.0249999999999
1379,8.552315158873266e-17,462.07
1380,8.548805084019275e-17,462.11499999999995
1381,8.545301795453596e-17,462.15999999999997
1382,8.541799844475181e-17,462.2049999999999
1383,8.538302594722573e-17,462.2499999999999
1384,8.534806148178012e-17,462.29499999999996
1385,8.531312835783992e-17,462.34
1386,8.527820346268407e-17,462.38499999999993
1387,8.524329214010487e-17,462.42999999999995
1388,8.520838819392598e-17,462.4749999999999
1389,8.517350319689998e-17,462.52
1390,8.513864167321906e-17,462.56499999999994
1391,8.510381899857994e-17,462.60999999999996
1392,8.506910051149759e-17,462.6549999999999
1393,8.503437979510312e-17,462.69999999999993
1394,8.499961127963449e-17,462.745
1395,8.496483643685352e-17,462.78999999999996
1396,8.493009136194595e-17,462.8349999999999
1397,8.489535759751894e-17,462.87999999999994
1398,8.486070598979963e-17,462.9249999999999
1399,8.482612070411538e-17,462.96999999999997
1400,8.480140504208437e-17,463.015
1401,8.479484948757532e-17,463.05999999999995
1402,8.478869268487656e-17,463.1049999999999
1403,8.478255155293054e-17,463.1499999999999
1404,8.477641524023277e-17,463.195
1405,8.477031026904042e-17,463.23999999999995
1406,8.476421352663242e-17,463.28499999999997
1407,8.475813035680108e-17,463.3299999999999
1408,8.475205456337005e-17,463.3749999999999
1409,8.474597876993904e-17,463.41999999999996
1410,8.473990297650804e-17,463.465
1411,8.473383826406954e-17,463.50999999999993
1412,8.472780331950438e-17,463.55499999999995
1413,8.472177001413932e-17,463.5999999999999
1414,8.471573670877426e-17,463.645
1415,8.470970422300922e-17,463.68999999999994
1416,8.47036866211809e-17,463.73499999999996
1417,8.469767462541682e-17,463.7799999999999
1418,8.469168610299783e-17,463.82499999999993
1419,8.468571652973166e-17,463.87
1420,8.467974695646553e-17,463.91499999999996
1421,8.467377738319942e-17,463.9599999999999
1422,8.466781177679742e-17,464.00499999999994
1423,8.46618618411482e-17,464.0499999999999
1424,8.465591672474719e-17,464.09499999999997
1425,8.465000294985161e-17,464.14
1426,8.464409710868441e-17,464.18499999999995
1427,8.463819126751721e-17,464.2299999999999
1428,8.463228542634999e-17,464.2749999999999
1429,8.462637958518277e-17,464.32
1430,8.462047374401555e-17,464.36499999999995
1431,8.461457898384085e-17,464.40999999999997
1432,8.460871399153953e-17,464.4549999999999
1433,8.460285329394243e-17,464.4999999999999
1434,8.459700852937e-17,464.54499999999996
1435,8.459116723990173e-17,464.59
1436,8.458534083437022e-17,464.63499999999993
1437,8.45795199693349e-17,464.67999999999995
1438,8.457369910429958e-17,464.7249999999999
1439,8.456787823926427e-17,464.77
1440,8.45620647506293e-17,464.81499999999994
1441,8.455626483457096e-17,464.85999999999996
1442,8.455047314729702e-17,464.9049999999999
1443,8.454471280152844e-17,464.94999999999993
1444,8.453928177105504e-17,464.995
1445,8.453703190338371e-17,465.03999999999996
1446,8.453558848936545e-17,465.0849999999999
1447,8.453419936565362e-17,465.12999999999994
1448,8.453283974754321e-17,465.1749999999999
1449,8.453150855316209e-17,465.21999999999997
1450,8.453021256879858e-17,465.265
1451,8.452893330427581e-17,465.30999999999995
1452,8.452769869156314e-17,465.3549999999999
1453,8.452647715966702e-17,465.3999999999999
1454,8.452531935986986e-17,465.445
1455,8.452417382128925e-17,465.48999999999995
1456,8.4523058050582e-17,465.53499999999997
1457,8.45219534920033e-17,465.5799999999999
1458,8.452089588011473e-17,465.6249999999999
1459,8.451987616653192e-17,465.66999999999996
1460,8.451888595855043e-17,465.715
1461,8.451795004087546e-17,465.75999999999993
1462,8.451702323715288e-17,465.80499999999995
1463,8.451612777493575e-17,465.8499999999999
1464,8.45152419512151e-17,465.895
1465,8.45144188105053e-17,465.93999999999994
1466,8.451361271747626e-17,465.98499999999996
1467,8.451286091475373e-17,466.0299999999999
1468,8.451213861763259e-17,466.07499999999993
1469,8.451144474424072e-17,466.12
1470,8.451078608086643e-17,466.16499999999996
1471,8.451014413733299e-17,466.2099999999999
1472,8.450954684560956e-17,466.25499999999994
1473,8.450896263470273e-17,466.2999999999999
1474,8.450844215589482e-17,466.34499999999997
1475,8.450793475790352e-17,466.39
1476,8.450747201172226e-17,466.43499999999995
1477,8.45070260181658e-17,466.4799999999999
1478,8.450662697129946e-17,466.5249999999999
1479,8.450626582273888e-17,466.57
1480,8.450592680337929e-17,466.61499999999995
1481,8.450562850174959e-17,466.65999999999997
1482,8.450534695274466e-17,466.7049999999999
1483,8.450512808675062e-17,466.7499999999999
1484,8.450492207208517e-17,466.79499999999996
1485,8.45047787404306e-17,466.84
1486,8.450465216140076e-17,466.88499999999993
1487,8.450456630010084e-17,466.92999999999995
1488,8.45045025680019e-17,466.9749999999999
1489,8.449249139501838e-17,467.02
1490,8.446568027796311e-17,467.06499999999994
1491,8.443882782028203e-17,467.10999999999996
1492,8.44119753626009e-17,467.1549999999999
1493,8.438512821592798e-17,467.19999999999993
1494,8.435831293530458e-17,467.245
1495,8.433150296568937e-17,467.28999999999996
1496,8.430469299607422e-17,467.3349999999999
1497,8.427788309202707e-17,467.37999999999994
1498,8.425109666132496e-17,467.4249999999999
1499,8.422432917977574e-17,467.46999999999997
1500,8.419759858022819e-17,467.515
1501,8.417093584356377e-17,467.55999999999995
1502,8.414426268158691e-17,467.6049999999999
1503,8.411754250735182e-17,467.6499999999999
1504,8.409082554594895e-17,467.695
1505,8.40641869383096e-17,467.73999999999995
1506,8.403756757487921e-17,467.78499999999997
1507,8.401092106629556e-17,467.8299999999999
1508,8.398425980491117e-17,467.8749999999999
1509,8.395763644183258e-17,467.91999999999996
1510,8.393106002544413e-17,467.965
1511,8.390449482118419e-17,468.00999999999993
1512,8.387795938479773e-17,468.05499999999995
1513,8.38514282431216e-17,468.0999999999999
1514,8.38249130347774e-17,468.145
1515,8.379840131176818e-17,468.18999999999994
1516,8.377190470036911e-17,468.23499999999996
1517,8.374541702901715e-17,468.2799999999999
1518,8.371897388140476e-17,468.32499999999993
1519,8.369274720295489e-17,468.37
1520,8.366735727166874e-17,468.41499999999996
1521,8.364391025175777e-17,468.4599999999999
1522,8.36225368352707e-17,468.50499999999994
1523,8.36004624761598e-17,468.5499999999999
1524,8.357387971452666e-17,468.59499999999997
1525,8.354302153287652e-17,468.64
1526,8.351173883989076e-17,468.68499999999995
1527,8.348258256583494e-17,468.7299999999999
1528,8.345526328913838e-17,468.7749999999999
1529,8.342870405294427e-17,468.82
1530,8.34023299674496e-17,468.86499999999995
1531,8.337601203575562e-17,468.90999999999997
1532,8.334977136202148e-17,468.9549999999999
1533,8.332164956497042e-17,468.9999999999999
1534,8.328221532851652e-17,469.04499999999996
1535,8.324089322557412e-17,469.09
1536,8.319952647082642e-17,469.13499999999993
1537,8.315814335686204e-17,469.17999999999995
1538,8.31168541362779e-17,469.2249999999999
1539,8.307564071230534e-17,469.27
1540,8.303444941753371e-17,469.31499999999994
1541,8.299329884049199e-17,469.35999999999996
1542,8.295216104921084e-17,469.4049999999999
1543,8.291107027018784e-17,469.44999999999993
1544,8.286998912966132e-17,469.495
1545,8.282895500139292e-17,469.53999999999996
1546,8.278793336382912e-17,469.5849999999999
1547,8.274693887141858e-17,469.62999999999994
1548,8.270595913180867e-17,469.6749999999999
1549,8.266505518881029e-17,469.71999999999997
1550,8.262424513919214e-17,469.765
1551,8.258342427085358e-17,469.80999999999995
1552,8.254257363464166e-17,469.8549999999999
1553,8.250172667023785e-17,469.8999999999999
1554,8.246091157188352e-17,469.945
1555,8.24201091609378e-17,469.98999999999995
1556,8.237944070542221e-17,470.03499999999997
1557,8.233882201602093e-17,470.0799999999999
1558,8.229816811660197e-17,470.1249999999999
1559,8.225748579345377e-17,470.16999999999996
1560,8.221686248150822e-17,470.215
1561,8.21763477501757e-17,470.25999999999993
1562,8.213584727988384e-17,470.30499999999995
1563,8.20953938218501e-17,470.3499999999999
1564,8.205494197023247e-17,470.395
1565,8.201445877710936e-17,470.43999999999994
1566,8.197396971565004e-17,470.48499999999996
1567,8.193357566222705e-17,470.5299999999999
1568,8.189323324360642e-17,470.57499999999993
1569,8.185291924871513e-17,470.62
1570,8.181264046384142e-17,470.66499999999996
1571,8.17723783988085e-17,470.7099999999999
1572,8.173216098558561e-17,470.75499999999994
1573,8.169196727519582e-17,470.7999999999999
1574,8.16519010290039e-17,470.84499999999997
1575,8.161185356804481e-17,470.89
1576,8.157176145527571e-17,470.93499999999995
1577,8.15317307469414e-17,470.9799999999999
1578,8.151963331924981e-17,471.0249999999999
1579,8.153008538347379e-17,471.07
1580,8.154056695329912e-17,471.11499999999995
1581,8.155110281343094e-17,471.15999999999997
1582,8.156163985378681e-17,471.2049999999999
1583,8.157217689414271e-17,471.2499999999999
1584,8.158271714733077e-17,471.29499999999996
1585,8.159328874202426e-17,471.34
1586,8.160386856550207e-17,471.38499999999993
1587,8.161446196155655e-17,471.42999999999995
1588,8.162506273401137e-17,471.4749999999999
1589,8.163568245561905e-17,471.52
1590,8.164632565057182e-17,471.56499999999994
1591,8.165697445158881e-17,471.60999999999996
1592,8.166763813654255e-17,471.6549999999999
1593,8.167831060760864e-17,471.69999999999993
1594,8.168903087774892e-17,471.745
1595,8.16997591144016e-17,471.78999999999996
1596,8.171048735105426e-17,471.8349999999999
1597,8.172121565327493e-17,471.87999999999994
1598,8.173196742884064e-17,471.9249999999999
1599,8.174273815355929e-17,471.96999999999997
1600,8.175351625467823e-17,472.015
1601,8.176430792837382e-17,472.05999999999995
1602,8.177510386398959e-17,472.1049999999999
1603,8.17859154703581e-17,472.1499999999999
1604,8.179673350239087e-17,472.195
1605,8.180759854668183e-17,472.23999999999995
1606,8.181847608167737e-17,472.28499999999997
1607,8.18293807618261e-17,472.3299999999999
1608,8.184030019477556e-17,472.3749999999999
1609,8.185121962772499e-17,472.41999999999996
1610,8.186213906067445e-17,472.465
1611,8.187307511511265e-17,472.50999999999993
1612,8.188405582136091e-17,472.55499999999995
1613,8.18950389864093e-17,472.5999999999999
1614,8.190602215145766e-17,472.645
1615,8.191700695570613e-17,472.68999999999994
1616,8.192802152782792e-17,472.73499999999996
1617,8.193904727929426e-17,472.7799999999999
1618,8.195010824077822e-17,472.82499999999993
1619,8.196119762599145e-17,472.87
1620,8.197229438760503e-17,472.91499999999996
1621,8.198340472179528e-17,472.9599999999999
1622,8.199150450112724e-17,473.00499999999994
1623,8.198771017914501e-17,473.0499999999999
1624,8.19826998001949e-17,473.09499999999997
1625,8.197772076275024e-17,473.14
1626,8.1972750544202e-17,473.18499999999995
1627,8.196782104338362e-17,473.2299999999999
1628,8.196291367176627e-17,473.2749999999999
1629,8.195801577472536e-17,473.32
1630,8.195312961435697e-17,473.36499999999995
1631,8.194826010826135e-17,473.40999999999997
1632,8.194343525397578e-17,473.4549999999999
1633,8.193861816949857e-17,473.4999999999999
1634,8.19338329510708e-17,473.54499999999996
1635,8.192905386325134e-17,473.59
1636,8.192428965936855e-17,473.63499999999993
1637,8.191953112711806e-17,473.67999999999995
1638,8.191481954155768e-17,473.7249999999999
1639,8.191014585430305e-17,473.77
1640,8.190547954344876e-17,473.81499999999994
1641,8.19008268051711e-17,473.85999999999996
1642,8.189618229567781e-17,473.9049999999999
1643,8.189156912768997e-17,473.94999999999993
1644,8.188696238536641e-17,473.995
1645,8.18823869845483e-17,474.03999999999996
1646,8.187782040262659e-17,474.0849999999999
1647,8.187329453843477e-17,474.12999999999994
1648,8.186879080344392e-17,474.1749999999999
1649,8.186429654302954e-17,474.21999999999997
1650,8.185981401928772e-17,474.265
1651,8.185534814981864e-17,474.30999999999995
1652,8.18509269321596e-17,474.3549999999999
1653,8.184651348430891e-17,474.3999999999999
1654,8.18421319025077e-17,474.445
1655,8.183775727091482e-17,474.48999999999995
1656,8.183341240719528e-17,474.53499999999997
1657,8.182907869003628e-17,474.5799999999999
1658,8.182476844622233e-17,474.6249999999999
1659,8.182047715156128e-17,474.66999999999996
1660,8.181620060970092e-17,474.715
1661,8.181195121299373e-17,474.75999999999993
1662,8.180771430699115e-17,474.80499999999995
1663,8.180352441324675e-17,474.8499999999999
1664,8.179934255158272e-17,474.895
1665,8.17951920314241e-17,474.93999999999994
1666,8.179084054533628e-17,474.98499999999996
1667,8.177687967499922e-17,475.0299999999999
1668,8.175769631322224e-17,475.07499999999993
1669,8.173852242602171e-17,475.12
1670,8.171936027549375e-17,475.16499999999996
1671,8.170023694122356e-17,475.2099999999999
1672,8.168121779451018e-17,475.25499999999994
1673,8.16622123515094e-17,475.2999999999999
1674,8.164325470758282e-17,475.34499999999997
1675,8.162430830856874e-17,475.39
1676,8.160542144530143e-17,475.43499999999995
1677,8.158655687515514e-17,475.4799999999999
1678,8.156773925169898e-17,475.5249999999999
1679,8.154895952654857e-17,475.57
1680,8.153020193059918e-17,475.61499999999995
1681,8.151148505237966e-17,475.65999999999997
1682,8.149278095992071e-17,475.7049999999999
1683,8.147412387971992e-17,475.7499999999999
1684,8.145547804443167e-17,475.79499999999996
1685,8.14368948921543e-17,475.84
1686,8.141832849250168e-17,475.88499999999993
1687,8.139980281057895e-17,475.92999999999995
1688,8.13812992578572e-17,475.9749999999999
1689,8.136285255259412e-17,476.02
1690,8.134447626736621e-17,476.06499999999994
1691,8.132610571933861e-17,476.10999999999996
1692,8.130775005524767e-17,476.1549999999999
1693,8.128940848827736e-17,476.19999999999993
1694,8.127114658643078e-17,476.245
1695,8.125289796210473e-17,476.28999999999996
1696,8.123464933777871e-17,476.3349999999999
1697,8.121640091015672e-17,476.37999999999994
1698,8.119822290256991e-17,476.4249999999999
1699,8.118010174244176e-17,476.46999999999997
1700,8.116200271151462e-17,476.515
1701,8.114394439831733e-17,476.55999999999995
1702,8.112589887088065e-17,476.6049999999999
1703,8.11079003557021e-17,476.6499999999999
1704,8.108990987260396e-17,476.695
1705,8.107195073101123e-17,476.73999999999995
1706,8.105400070337093e-17,476.78499999999997
1707,8.103610496603713e-17,476.8299999999999
1708,8.101823873430462e-17,476.8749999999999
1709,8.100039145172505e-17,476.91999999999996
1710,8.098256764249055e-17,476.965
1711,8.096313715491025e-17,477.00999999999993
1712,8.093939032569178e-17,477.05499999999995
1713,8.091542440099116e-17,477.0999999999999
1714,8.089157000746374e-17,477.145
1715,8.086774075926542e-17,477.18999999999994
1716,8.084403058256063e-17,477.23499999999996
1717,8.082036505766584e-17,477.2799999999999
1718,8.079681689949644e-17,477.32499999999993
1719,8.077336348709142e-17,477.37
1720,8.074992482748704e-17,477.41499999999996
1721,8.072651331303595e-17,477.4599999999999
1722,8.070314205733869e-17,477.50499999999994
1723,8.067992750916861e-17,477.5499999999999
1724,8.065673223799143e-17,477.59499999999997
1725,8.063356830831968e-17,477.64
1726,8.061041467282444e-17,477.68499999999995
1727,8.058736961794216e-17,477.7299999999999
1728,8.056438357426258e-17,477.7749999999999
1729,8.054143542888875e-17,477.82
1730,8.051853423020504e-17,477.86499999999995
1731,8.049566086513867e-17,477.90999999999997
1732,8.047286191975568e-17,477.9549999999999
1733,8.045007769438937e-17,477.9999999999999
1734,8.0427357201122e-17,478.04499999999996
1735,8.040465060827125e-17,478.09
1736,8.038200355116726e-17,478.13499999999993
1737,8.035937875440028e-17,478.17999999999995
1738,8.033678916765091e-17,478.2249999999999
1739,8.031422800463085e-17,478.27
1740,8.029169634721213e-17,478.31499999999994
1741,8.026921898009993e-17,478.35999999999996
1742,8.024675469380432e-17,478.4049999999999
1743,8.022433741976686e-17,478.44999999999993
1744,8.0201932997058e-17,478.495
1745,8.017960692811274e-17,478.53999999999996
1746,8.01573009885444e-17,478.5849999999999
1747,8.013500862155269e-17,478.62999999999994
1748,8.01127236309613e-17,478.6749999999999
1749,8.009049548782855e-17,478.71999999999997
1750,8.006833776473101e-17,478.765
1751,8.00461746978412e-17,478.80999999999995
1752,8.002399674701476e-17,478.8549999999999
1753,8.000183125410886e-17,478.8999999999999
1754,7.997974542632665e-17,478.945
1755,7.99575991120616e-17,478.98999999999995
1756,7.99341132434951e-17,479.03499999999997
1757,7.991012882861768e-17,479.0799999999999
1758,7.988617962375787e-17,479.1249999999999
1759,7.986225884262739e-17,479.16999999999996
1760,7.983834543789721e-17,479.215
1761,7.981444560574369e-17,479.25999999999993
1762,7.979055400237455e-17,479.30499999999995
1763,7.97666937405108e-17,479.3499999999999
1764,7.974283829789533e-17,479.395
1765,7.97189985260325e-17,479.43999999999994
1766,7.969516360620199e-17,479.48499999999996
1767,7.96713694041013e-17,479.5299999999999
1768,7.964759733120163e-17,479.57499999999993
1769,7.962384420745483e-17,479.62
1770,7.96001145570531e-17,479.66499999999996
1771,7.957639051271566e-17,479.7099999999999
1772,7.955268135231487e-17,479.75499999999994
1773,7.952898894453885e-17,479.7999999999999
1774,7.950539213491122e-17,479.84499999999997
1775,7.948180961910826e-17,479.89
1776,7.945819733543195e-17,479.93499999999995
1777,7.943457413468311e-17,479.9799999999999
1778,7.941100961729696e-17,480.0249999999999
1779,7.9387492472793e-17,480.07
1780,7.936396795188872e-17,480.11499999999995
1781,7.934042985840781e-17,480.15999999999997
1782,7.931691130419178e-17,480.2049999999999
1783,7.929347110373933e-17,480.2499999999999
1784,7.927004214819941e-17,480.29499999999996
1785,7.924664453416495e-17,480.34
1786,7.922325544397088e-17,480.38499999999993
1787,7.919989349893006e-17,480.42999999999995
1788,7.917654630668987e-17,480.4749999999999
1789,7.915321806360259e-17,480.52
1790,7.912991329386036e-17,480.56499999999994
1791,7.910661967067868e-17,480.60999999999996
1792,7.908335581537035e-17,480.6549999999999
1793,7.90600962547662e-17,480.69999999999993
1794,7.903685262718683e-17,480.745
1795,7.901361411391165e-17,480.78999999999996
1796,7.899042025244656e-17,480.8349999999999
1797,7.896724307803819e-17,480.87999999999994
1798,7.89440893769749e-17,480.9249999999999
1799,7.892095462506452e-17,480.96999999999997
1800,7.889691257591243e-17,481.015
1801,7.887120109983572e-17,481.05999999999995
1802,7.884545729873352e-17,481.1049999999999
1803,7.8819729168384e-17,481.1499999999999
1804,7.879400585728274e-17,481.195
1805,7.876831388768687e-17,481.23999999999995
1806,7.874263221226754e-17,481.28499999999997
1807,7.871705911746116e-17,481.3299999999999
1808,7.869154503385751e-17,481.3749999999999
1809,7.86660498994067e-17,481.41999999999996
1810,7.864057823830097e-17,481.465
1811,7.861510664276328e-17,481.50999999999993
1812,7.858963504722558e-17,481.55499999999995
1813,7.856418204021671e-17,481.5999999999999
1814,7.853884056438096e-17,481.645
1815,7.851352013587415e-17,481.68999999999994
1816,7.848824435917746e-17,481.73499999999996
1817,7.84629853023215e-17,481.7799999999999
1818,7.843776145548316e-17,481.82499999999993
1819,7.841256603237414e-17,481.87
1820,7.838740011486646e-17,481.91499999999996
1821,7.836228848766528e-17,481.9599999999999
1822,7.833718597441652e-17,482.00499999999994
1823,7.831211480267317e-17,482.0499999999999
1824,7.828705326942632e-17,482.09499999999997
1825,7.826205441919029e-17,482.14
1826,7.82370732067471e-17,482.18499999999995
1827,7.821217342976366e-17,482.2299999999999
1828,7.818731791118223e-17,482.2749999999999
1829,7.81624623926008e-17,482.32
1830,7.813760687401936e-17,482.36499999999995
1831,7.811277351742297e-17,482.40999999999997
1832,7.808799969657332e-17,482.4549999999999
1833,7.806324243164439e-17,482.4999999999999
1834,7.803856483183916e-17,482.54499999999996
1835,7.801390378795465e-17,482.59
1836,7.798930227981689e-17,482.63499999999993
1837,7.796472293366418e-17,482.67999999999995
1838,7.79401435875114e-17,482.7249999999999
1839,7.791556424135868e-17,482.77
1840,7.789102915360794e-17,482.81499999999994
1841,7.786657550131701e-17,482.85999999999996
1842,7.784213551995465e-17,482.9049999999999
1843,7.781774255085045e-17,482.94999999999993
1844,7.77789577001415e-17,482.995
1845,7.759973156355906e-17,483.03999999999996
1846,7.738497769960114e-17,483.0849999999999
1847,7.717129606919648e-17,483.12999999999994
1848,7.695819717441837e-17,483.1749999999999
1849,7.674587519490812e-17,483.21999999999997
1850,7.653451562254586e-17,483.265
1851,7.632361859966107e-17,483.30999999999995
1852,7.611395694352102e-17,483.3549999999999
1853,7.590457575451362e-17,483.3999999999999
