composite,defagn,defstarform,galname
False,False,True,ECO10827
False,False,True,ECO10828
False,False,True,ECO10829
False,False,True,ECO10830
False,False,True,ECO10832
False,False,True,ECO10833
False,False,True,ECO10834
False,False,True,ECO10835
False,False,True,ECO10836
False,False,True,ECO10837
True,False,False,ECO10838
False,False,True,ECO10839
False,False,True,ECO10840
False,False,True,ECO10841
False,False,True,ECO10842
False,False,True,ECO10844
False,False,True,ECO10845
False,False,True,ECO10846
False,False,True,ECO10847
False,False,True,ECO10848
False,False,True,ECO10849
False,False,True,ECO10850
False,False,True,ECO10851
False,False,True,ECO10852
False,False,True,ECO10853
False,False,True,ECO10855
False,False,True,ECO10856
False,False,True,ECO10857
False,False,True,ECO10858
False,False,True,ECO10859
False,False,True,ECO10860
False,False,True,ECO10861
False,False,True,ECO10862
False,False,True,ECO10863
False,False,True,ECO10865
False,False,True,ECO10866
False,False,True,ECO10867
False,False,True,ECO10868
False,False,True,ECO10869
False,False,True,ECO10870
False,False,True,ECO10871
False,False,True,ECO10872
False,False,True,ECO10873
True,False,False,ECO10874
False,False,True,ECO10875
False,False,True,ECO10876
False,False,True,ECO10877
False,False,True,ECO10878
False,False,True,ECO10879
False,False,True,ECO10880
False,False,True,ECO10881
False,False,True,ECO10882
False,False,True,ECO10883
False,False,True,ECO10885
False,False,True,ECO10886
False,False,True,ECO10887
False,False,True,ECO10888
False,False,True,ECO10889
False,False,True,ECO10890
False,False,True,ECO10891
False,False,True,ECO10892
False,False,True,ECO10894
False,False,True,ECO10895
False,False,True,ECO10897
False,False,True,ECO10898
False,False,True,ECO10899
False,False,True,ECO10901
False,False,True,ECO10903
False,True,False,ECO10904
False,False,True,ECO10905
False,False,True,ECO10906
False,True,False,ECO10907
False,False,True,ECO10908
False,False,True,ECO10909
False,False,True,ECO10911
False,False,True,ECO10912
False,False,True,ECO10913
False,False,True,ECO10914
False,False,True,ECO10915
False,False,True,ECO10916
False,False,True,ECO10917
False,False,True,ECO10918
False,False,True,ECO10920
False,False,True,ECO10921
False,False,True,ECO10923
False,False,True,ECO10924
False,False,True,ECO10928
False,False,True,ECO10930
False,False,True,ECO10931
False,False,True,ECO10932
False,False,True,ECO10933
False,False,True,ECO10935
False,False,True,ECO10937
False,False,True,ECO10938
False,False,True,ECO10939
True,False,False,ECO10940
False,False,True,ECO10942
False,False,True,ECO10943
False,False,True,ECO10944
False,False,True,ECO10945
False,False,True,ECO10946
False,False,True,ECO10947
False,False,True,ECO10948
False,False,True,ECO10949
False,False,True,ECO10950
False,False,True,ECO10951
False,False,True,ECO10953
False,False,True,ECO10954
False,False,True,ECO10955
False,False,True,ECO10956
False,False,True,ECO10957
False,False,True,ECO10958
False,False,True,ECO10959
False,False,True,ECO10960
False,True,False,ECO10962
False,False,True,ECO10963
False,False,True,ECO10965
False,False,True,ECO10966
False,False,True,ECO10967
False,False,True,ECO10970
False,False,True,ECO10971
False,False,True,ECO10972
False,False,True,ECO10973
False,False,True,ECO10974
False,False,True,ECO10975
False,False,True,ECO10976
False,False,True,ECO10977
False,False,True,ECO10978
False,False,True,ECO10979
False,False,True,ECO10980
False,False,True,ECO10981
False,True,False,ECO10982
False,False,True,ECO10983
False,False,True,ECO10984
False,False,True,ECO10985
False,False,True,ECO10986
False,False,True,ECO10987
False,False,True,ECO10988
False,False,True,ECO10989
False,False,True,ECO10990
False,False,True,ECO10991
False,False,True,ECO10992
False,False,True,ECO10994
False,False,True,ECO10995
False,False,True,ECO10996
False,False,True,ECO10997
False,False,True,ECO10998
False,False,True,ECO10999
False,False,True,ECO11000
False,False,True,ECO11001
False,False,True,ECO11002
False,False,True,ECO11003
False,True,False,ECO11004
False,False,True,ECO11005
False,False,True,ECO11006
False,False,True,ECO11007
False,False,True,ECO11008
False,False,True,ECO11009
False,False,True,ECO11010
False,False,True,ECO11011
False,False,True,ECO11012
True,False,False,ECO11014
False,True,False,ECO11015
False,False,True,ECO11016
False,False,True,ECO11017
False,False,True,ECO11018
False,False,True,ECO11019
False,False,True,ECO11020
False,False,True,ECO11021
False,False,True,ECO11022
False,False,True,ECO11023
False,False,True,ECO11024
False,False,True,ECO11025
False,False,True,ECO11027
False,False,True,ECO11028
False,False,True,ECO11029
False,False,True,ECO11030
False,False,True,ECO11031
False,False,True,ECO11032
False,False,True,ECO11033
False,False,True,ECO11034
False,False,True,ECO11035
False,False,True,ECO11036
False,False,True,ECO11037
False,False,True,ECO11038
False,False,True,ECO11039
False,False,True,ECO11040
False,False,True,ECO11042
False,False,True,ECO11043
False,False,True,ECO11044
False,False,True,ECO11045
False,False,True,ECO11046
False,False,True,ECO11047
False,False,True,ECO11048
False,False,True,ECO11049
False,False,True,ECO11050
False,False,True,ECO11051
False,False,True,ECO11052
False,False,True,ECO11053
False,False,True,ECO11054
False,False,True,ECO11055
False,False,True,ECO11056
False,False,True,ECO11059
False,False,True,ECO11060
False,False,True,ECO11061
False,False,True,ECO11062
False,False,True,ECO11063
False,False,True,ECO11064
False,False,True,ECO11065
False,False,True,ECO11066
False,False,True,ECO11067
False,False,True,ECO11068
False,False,True,ECO11069
False,True,False,ECO11070
False,False,True,ECO11071
False,False,True,ECO11072
False,False,True,ECO11073
False,False,True,ECO11074
False,False,True,ECO11075
False,False,True,ECO11076
False,False,True,ECO11077
False,False,True,ECO11079
False,False,True,ECO11080
False,True,False,ECO11081
False,False,True,ECO11082
False,False,True,ECO11083
False,False,True,ECO11084
False,False,True,ECO11085
False,False,True,ECO11089
False,False,True,ECO11090
False,False,True,ECO11091
False,False,True,ECO11092
False,False,True,ECO11093
False,False,True,ECO11094
False,False,True,ECO11095
False,False,True,ECO11096
False,False,True,ECO11098
False,False,True,ECO11099
False,False,True,ECO11100
False,False,True,ECO11101
False,False,True,ECO11102
True,False,False,ECO11103
False,False,True,ECO11104
False,False,True,ECO11105
False,False,True,ECO11106
False,False,True,ECO11107
False,False,True,ECO11108
False,False,True,ECO11109
False,False,True,ECO11110
False,False,True,ECO11111
False,False,True,ECO11112
False,False,True,ECO11113
False,False,True,ECO11116
False,False,True,ECO11117
False,False,True,ECO11119
False,False,True,ECO11121
False,False,True,ECO11122
False,False,True,ECO11123
False,False,True,ECO11124
False,False,True,ECO11125
False,False,True,ECO11126
False,False,True,ECO11127
False,False,True,ECO11128
False,False,True,ECO11129
False,False,True,ECO11130
False,False,True,ECO11131
False,False,True,ECO11133
False,False,True,ECO11134
False,False,True,ECO11135
False,True,False,ECO11136
False,False,True,ECO11138
False,False,True,ECO11140
False,False,True,ECO11141
False,False,True,ECO11142
False,False,True,ECO11143
False,False,True,ECO11144
False,False,True,ECO11145
False,False,True,ECO11146
False,False,True,ECO11147
False,False,True,ECO11148
False,False,True,ECO11149
False,False,True,ECO11150
False,False,True,ECO11151
False,False,True,ECO11152
False,False,True,ECO11153
False,False,True,ECO11154
False,False,True,ECO11155
False,False,True,ECO11156
False,False,True,ECO11157
False,False,True,ECO11158
False,False,True,ECO11159
False,False,True,ECO11160
False,False,True,ECO11161
False,False,True,ECO11162
False,False,True,ECO11163
False,False,True,ECO11164
False,False,True,ECO11166
False,False,True,ECO11167
False,False,True,ECO11168
False,False,True,ECO11169
False,False,True,ECO11170
False,False,True,ECO11171
False,False,True,ECO11172
False,False,True,ECO11173
False,False,True,ECO11174
False,False,True,ECO11175
False,False,True,ECO11176
False,False,True,ECO11177
False,False,True,ECO11178
False,False,True,ECO11179
True,False,False,ECO11180
False,False,True,ECO11181
False,False,True,ECO11182
False,False,True,ECO11183
False,False,True,ECO11184
False,False,True,ECO11185
False,False,True,ECO11186
False,False,True,ECO11187
False,False,True,ECO11188
False,False,True,ECO11189
False,False,True,ECO11190
False,False,True,ECO11192
False,False,True,ECO11193
False,False,True,ECO11194
False,False,True,ECO11195
False,False,True,ECO11196
False,False,True,ECO11197
False,False,True,ECO11198
False,False,True,ECO11199
False,False,True,ECO11200
False,False,True,ECO11201
False,False,True,ECO11202
False,False,True,ECO11203
False,False,True,ECO11204
False,False,True,ECO11205
False,False,True,ECO11206
False,False,True,ECO11207
False,False,True,ECO11208
False,False,True,ECO11209
False,False,True,ECO11210
False,False,True,ECO11211
False,False,True,ECO11212
False,False,True,ECO11213
False,False,True,ECO11214
False,False,True,ECO11215
False,False,True,ECO11216
False,False,True,ECO11217
False,False,True,ECO11218
False,False,True,ECO11219
False,False,True,ECO11220
False,False,True,ECO11221
False,False,True,ECO11222
False,False,True,ECO11224
False,False,True,ECO11225
False,False,True,ECO11227
False,False,True,ECO11228
False,False,True,ECO11229
False,False,True,ECO11230
False,False,True,ECO11231
False,False,True,ECO11232
False,False,True,ECO11233
False,False,True,ECO11235
False,False,True,ECO11236
False,False,True,ECO11237
False,False,True,ECO11238
False,False,True,ECO11239
False,False,True,ECO11241
False,False,True,ECO11242
False,False,True,ECO11243
False,False,True,ECO11244
True,False,False,ECO11245
False,False,True,ECO11246
False,False,True,ECO11247
False,False,True,ECO11248
False,False,True,ECO11249
False,False,True,ECO11250
False,False,True,ECO11251
False,False,True,ECO11255
True,False,False,ECO11256
False,False,True,ECO11257
False,False,True,ECO11259
False,False,True,ECO11260
False,False,True,ECO11262
False,False,True,ECO11263
False,False,True,ECO11264
False,False,True,ECO11265
False,False,True,ECO11266
False,False,True,ECO11267
False,False,True,ECO11268
False,False,True,ECO11269
False,False,True,ECO11270
False,False,True,ECO11271
False,False,True,ECO11272
False,False,True,ECO11273
False,False,True,ECO11275
False,False,True,ECO11276
False,False,True,ECO11277
False,False,True,ECO11278
False,False,True,ECO11279
True,False,False,ECO11280
False,False,True,ECO11281
False,False,True,ECO11282
False,False,True,ECO11283
False,False,True,ECO11284
False,False,True,ECO11286
False,False,True,ECO11287
False,False,True,ECO11288
False,False,True,ECO11289
False,False,True,ECO11290
False,False,True,ECO11291
False,False,True,ECO11292
False,False,True,ECO11293
False,False,True,ECO11294
False,False,True,ECO11295
False,False,True,ECO11296
False,False,True,ECO11297
False,False,True,ECO11298
False,False,True,ECO11300
False,False,True,ECO11301
False,False,True,ECO11302
False,False,True,ECO11303
True,False,False,ECO11305
False,False,True,ECO11307
False,False,True,ECO11308
False,False,True,ECO11309
False,False,True,ECO11313
True,False,False,ECO11314
False,False,True,ECO11315
False,False,True,ECO11316
False,False,True,ECO11317
False,False,True,ECO11318
False,False,True,ECO11319
False,False,True,ECO11320
True,False,False,ECO11321
False,True,False,ECO11322
False,False,True,ECO11323
False,False,True,ECO11324
False,False,True,ECO11325
False,False,True,ECO11326
False,False,True,ECO11327
True,False,False,ECO11330
False,False,True,ECO11331
False,True,False,ECO11332
False,False,True,ECO11333
False,False,True,ECO11334
False,False,True,ECO11335
False,False,True,ECO11336
False,False,True,ECO11338
False,False,True,ECO11340
False,False,True,ECO11341
False,False,True,ECO11342
False,False,True,ECO11343
False,False,True,ECO11344
False,False,True,ECO11345
False,False,True,ECO11346
False,False,True,ECO11347
False,False,True,ECO11348
False,False,True,ECO11349
False,False,True,ECO11350
False,False,True,ECO11351
False,False,True,ECO11353
False,False,True,ECO11354
False,False,True,ECO11356
False,False,True,ECO11357
False,False,True,ECO11358
False,False,True,ECO11359
True,False,False,ECO11360
False,False,True,ECO11361
False,False,True,ECO11362
False,False,True,ECO11363
False,False,True,ECO11364
False,False,True,ECO11365
False,False,True,ECO11366
False,False,True,ECO11367
False,False,True,ECO11369
False,False,True,ECO11370
False,False,True,ECO11371
False,False,True,ECO11372
False,False,True,ECO11373
False,False,True,ECO11374
False,False,True,ECO11375
False,False,True,ECO11376
False,False,True,ECO11378
False,False,True,ECO11379
False,False,True,ECO11380
False,False,True,ECO11381
False,False,True,ECO11382
False,False,True,ECO11383
False,False,True,ECO11384
False,False,True,ECO11385
False,False,True,ECO11386
False,False,True,ECO11387
False,False,True,ECO11389
True,False,False,ECO11390
False,False,True,ECO11392
False,False,True,ECO11393
False,False,True,ECO11394
False,False,True,ECO11395
False,False,True,ECO11396
False,False,True,ECO11397
False,False,True,ECO11399
False,False,True,ECO11400
False,False,True,ECO11403
False,False,True,ECO11404
False,False,True,ECO11405
False,False,True,ECO11406
False,False,True,ECO11407
False,False,True,ECO11408
False,True,False,ECO11409
False,False,True,ECO11410
False,False,True,ECO11411
False,False,True,ECO11412
False,False,True,ECO11413
False,False,True,ECO11414
True,False,False,ECO11416
False,False,True,ECO11417
False,False,True,ECO11418
False,False,True,ECO11420
False,False,True,ECO11424
False,False,True,ECO11425
False,False,True,ECO11426
False,False,True,ECO11427
False,False,True,ECO11428
False,False,True,ECO11429
False,False,True,ECO11431
False,False,True,ECO11432
False,False,True,ECO11433
False,False,True,ECO11434
True,False,False,ECO11435
False,False,True,ECO11436
False,False,True,ECO11437
False,False,True,ECO11438
False,False,True,ECO11444
False,False,True,ECO11445
False,False,True,ECO11447
True,False,False,ECO11448
False,False,True,ECO11449
True,False,False,ECO11450
False,True,False,ECO11451
True,False,False,ECO11454
False,False,True,ECO11455
False,False,True,ECO11457
False,False,True,ECO11463
True,False,False,ECO11465
False,False,True,ECO11468
False,False,True,ECO11469
False,False,True,ECO11470
False,False,True,ECO11471
False,False,True,ECO11474
False,False,True,ECO11475
False,True,False,ECO11477
False,False,True,ECO11479
False,True,False,ECO11480
False,False,True,ECO11484
True,False,False,ECO11488
False,False,True,ECO11489
False,False,True,ECO11490
False,False,True,ECO11491
False,False,True,ECO11492
False,False,True,ECO11493
False,False,True,ECO11495
False,True,False,ECO11496
False,False,True,ECO11497
False,False,True,ECO11498
False,False,True,ECO11499
False,False,True,ECO11500
False,True,False,ECO11504
False,True,False,ECO11505
False,False,True,ECO11507
True,False,False,ECO11508
False,False,True,ECO11510
False,False,True,ECO11513
False,True,False,ECO11516
True,False,False,ECO11517
False,False,True,ECO11518
False,False,True,ECO11519
False,True,False,ECO11520
False,False,True,ECO11524
False,False,True,ECO11528
False,True,False,ECO11529
False,False,True,ECO11530
False,False,True,ECO11533
False,False,True,ECO11534
False,False,True,ECO11536
True,False,False,ECO11539
False,False,True,ECO11540
False,False,True,ECO11542
False,False,True,ECO11543
False,False,True,ECO11545
False,False,True,ECO11546
False,False,True,ECO11548
False,True,False,ECO11549
False,True,False,ECO11550
False,False,True,ECO11551
False,False,True,ECO11552
False,False,True,ECO11554
False,False,True,ECO11557
False,False,True,ECO11558
False,False,True,ECO11559
False,False,True,ECO11561
False,False,True,ECO11563
False,False,True,ECO11565
False,False,True,ECO11570
False,False,True,ECO11576
False,False,True,ECO11580
False,False,True,ECO11584
False,False,True,ECO11585
False,False,True,ECO11587
False,False,True,ECO11588
False,True,False,ECO11590
False,False,True,ECO11591
False,False,True,ECO11592
False,True,False,ECO11593
False,False,True,ECO11595
False,True,False,ECO11597
False,False,True,ECO11598
False,False,True,ECO11599
False,False,True,ECO11600
False,False,True,ECO11601
False,False,True,ECO11604
True,False,False,ECO11605
True,False,False,ECO11606
True,False,False,ECO11607
False,False,True,ECO11608
False,True,False,ECO11609
False,False,True,ECO11610
False,False,True,ECO11611
False,False,True,ECO11612
False,False,True,ECO11613
False,False,True,ECO11614
False,True,False,ECO11615
False,False,True,ECO11617
True,False,False,ECO11619
False,False,True,ECO11620
False,False,True,ECO11621
False,False,True,ECO11622
True,False,False,ECO11623
False,False,True,ECO11624
False,False,True,ECO11625
False,False,True,ECO11626
True,False,False,ECO11627
True,False,False,ECO11628
False,False,True,ECO11633
False,False,True,ECO11634
False,True,False,ECO11635
False,False,True,ECO11637
False,False,True,ECO11639
False,False,True,ECO11640
False,True,False,ECO11641
False,False,True,ECO11643
False,False,True,ECO11645
False,False,True,ECO11646
False,False,True,ECO11647
False,False,True,ECO11648
False,False,True,ECO11649
True,False,False,ECO11651
False,False,True,ECO11652
False,False,True,ECO11653
False,False,True,ECO11654
False,False,True,ECO11656
False,True,False,ECO11657
True,False,False,ECO11660
False,False,True,ECO11661
False,False,True,ECO11662
False,False,True,ECO11663
True,False,False,ECO11664
False,False,True,ECO11665
False,False,True,ECO11666
True,False,False,ECO11667
False,False,True,ECO11668
False,False,True,ECO11669
False,False,True,ECO11670
False,False,True,ECO11671
False,False,True,ECO11673
True,False,False,ECO11674
True,False,False,ECO11675
False,False,True,ECO11676
False,False,True,ECO11677
False,False,True,ECO11679
False,False,True,ECO11680
False,False,True,ECO11681
False,False,True,ECO11682
False,False,True,ECO11685
True,False,False,ECO11686
False,True,False,ECO11687
False,False,True,ECO11689
False,True,False,ECO11690
True,False,False,ECO11691
True,False,False,ECO11692
True,False,False,ECO11693
False,False,True,ECO11695
False,False,True,ECO11696
False,False,True,ECO11697
True,False,False,ECO11699
False,True,False,ECO11701
False,False,True,ECO11702
False,True,False,ECO11703
True,False,False,ECO11704
False,False,True,ECO11705
False,False,True,ECO11706
True,False,False,ECO11707
False,False,True,ECO11708
False,False,True,ECO11709
False,False,True,ECO11710
False,False,True,ECO11712
False,False,True,ECO11713
False,False,True,ECO11714
True,False,False,ECO11715
False,False,True,ECO11716
False,False,True,ECO11718
False,False,True,ECO11719
False,True,False,ECO11720
False,False,True,ECO11721
False,False,True,ECO11722
False,False,True,ECO11723
False,False,True,ECO11724
False,False,True,ECO11725
False,False,True,ECO11726
False,False,True,ECO11727
False,False,True,ECO11728
False,False,True,ECO11729
False,False,True,ECO11730
False,False,True,ECO11732
False,False,True,ECO11733
False,False,True,ECO11735
False,False,True,ECO11737
False,False,True,ECO11738
False,False,True,ECO11739
False,False,True,ECO11740
False,False,True,ECO11741
False,False,True,ECO11742
False,False,True,ECO11743
False,False,True,ECO11744
False,False,True,ECO11746
True,False,False,ECO11747
False,False,True,ECO11748
True,False,False,ECO11749
False,False,True,ECO11750
False,False,True,ECO11751
False,False,True,ECO11753
False,False,True,ECO11754
False,False,True,ECO11755
False,False,True,ECO11756
False,False,True,ECO11758
False,False,True,ECO11759
False,False,True,ECO11760
False,False,True,ECO11761
False,False,True,ECO11762
False,False,True,ECO11763
False,False,True,ECO11764
False,False,True,ECO11765
True,False,False,ECO11766
False,False,True,ECO11767
False,False,True,ECO11768
False,False,True,ECO11769
False,False,True,ECO11770
False,False,True,ECO11771
False,False,True,ECO11772
False,False,True,ECO11773
False,False,True,ECO11774
False,False,True,ECO11775
False,False,True,ECO11776
False,False,True,ECO11777
True,False,False,ECO11778
False,False,True,ECO11779
False,False,True,ECO11780
False,False,True,ECO11781
False,False,True,ECO11782
False,False,True,ECO11783
False,False,True,ECO11784
False,False,True,ECO11785
False,False,True,ECO11786
False,False,True,ECO11787
False,False,True,ECO11788
True,False,False,ECO11789
False,False,True,ECO11790
False,False,True,ECO11791
False,False,True,ECO11792
False,False,True,ECO11793
False,False,True,ECO11795
False,False,True,ECO11796
False,False,True,ECO11797
False,False,True,ECO11798
True,False,False,ECO11799
False,False,True,ECO11800
False,False,True,ECO11801
False,False,True,ECO11802
False,False,True,ECO11803
False,False,True,ECO11804
False,False,True,ECO11805
False,True,False,ECO11806
False,False,True,ECO11807
False,False,True,ECO11808
False,False,True,ECO11809
False,False,True,ECO11810
True,False,False,ECO11811
False,False,True,ECO11812
True,False,False,ECO11813
False,False,True,ECO11814
False,False,True,ECO11815
False,False,True,ECO11816
False,False,True,ECO11817
False,False,True,ECO11818
False,False,True,ECO11819
False,False,True,ECO11820
False,False,True,ECO11821
False,False,True,ECO11822
True,False,False,ECO11823
False,False,True,ECO11824
False,False,True,ECO11825
False,False,True,ECO11826
False,False,True,ECO11827
False,False,True,ECO11828
False,False,True,ECO11830
False,False,True,ECO11831
False,False,True,ECO11833
False,False,True,ECO11834
False,False,True,ECO11835
False,False,True,ECO11836
False,False,True,ECO11838
False,False,True,ECO11839
False,False,True,ECO11840
True,False,False,ECO11841
False,False,True,ECO11842
False,False,True,ECO11843
False,False,True,ECO11844
False,False,True,ECO11845
False,False,True,ECO11846
False,False,True,ECO11847
False,False,True,ECO11848
True,False,False,ECO11849
False,False,True,ECO11850
False,False,True,ECO11852
False,False,True,ECO11853
False,False,True,ECO11854
False,False,True,ECO11855
False,False,True,ECO11857
False,False,True,ECO11859
False,False,True,ECO11860
False,True,False,ECO11861
False,True,False,ECO11862
True,False,False,ECO11863
False,False,True,ECO11864
False,False,True,ECO11865
False,False,True,ECO11867
False,False,True,ECO11868
False,False,True,ECO11869
False,False,True,ECO11871
True,False,False,ECO11872
False,False,True,ECO11874
False,False,True,ECO11875
False,False,True,ECO11876
False,False,True,ECO11877
False,False,True,ECO11878
False,False,True,ECO11879
False,False,True,ECO11880
False,False,True,ECO11881
False,False,True,ECO11882
False,False,True,ECO11883
False,False,True,ECO11884
False,False,True,ECO11885
False,False,True,ECO11886
False,False,True,ECO11887
False,False,True,ECO11888
False,False,True,ECO11889
False,False,True,ECO11890
False,False,True,ECO11891
False,False,True,ECO11893
False,False,True,ECO11894
False,True,False,ECO11895
False,False,True,ECO11897
True,False,False,ECO11898
False,False,True,ECO11899
False,False,True,ECO11901
True,False,False,ECO11902
False,True,False,ECO11904
True,False,False,ECO11907
False,False,True,ECO11909
False,False,True,ECO11910
False,False,True,ECO11911
False,False,True,ECO11912
False,False,True,ECO11914
False,False,True,ECO11915
False,True,False,ECO11916
True,False,False,ECO11917
False,True,False,ECO11918
True,False,False,ECO11919
False,False,True,ECO11920
False,False,True,ECO11922
False,False,True,ECO11923
False,False,True,ECO11924
False,False,True,ECO11926
False,False,True,ECO11927
False,False,True,ECO11928
False,False,True,ECO11929
False,False,True,ECO11930
False,False,True,ECO11932
False,False,True,ECO11933
False,False,True,ECO11934
False,False,True,ECO11935
False,True,False,ECO11936
False,True,False,ECO11937
False,False,True,ECO11938
False,False,True,ECO11939
False,False,True,ECO11940
False,False,True,ECO11941
False,False,True,ECO11942
False,False,True,ECO11943
False,False,True,ECO11944
False,False,True,ECO11946
False,False,True,ECO11947
False,False,True,ECO11948
False,True,False,ECO11949
False,False,True,ECO11950
False,False,True,ECO11951
False,False,True,ECO11952
False,False,True,ECO11953
True,False,False,ECO11954
False,False,True,ECO11955
False,False,True,ECO11956
False,False,True,ECO11957
False,False,True,ECO11958
False,False,True,ECO11959
False,False,True,ECO11960
True,False,False,ECO11961
True,False,False,ECO11962
False,False,True,ECO11963
False,False,True,ECO11965
False,False,True,ECO11966
False,False,True,ECO11967
False,False,True,ECO11968
True,False,False,ECO11969
False,False,True,ECO11971
False,False,True,ECO11972
False,False,True,ECO11973
False,False,True,ECO11974
False,False,True,ECO11975
False,False,True,ECO11976
False,True,False,ECO11977
False,True,False,ECO11978
False,False,True,ECO11979
False,False,True,ECO11980
False,True,False,ECO11981
False,True,False,ECO11982
False,False,True,ECO11983
False,False,True,ECO11984
False,False,True,ECO11985
False,False,True,ECO11986
False,False,True,ECO11987
False,False,True,ECO11989
False,False,True,ECO11990
False,False,True,ECO11992
False,False,True,ECO11993
False,False,True,ECO11994
False,False,True,ECO11995
False,False,True,ECO11996
False,False,True,ECO11997
False,False,True,ECO11998
False,False,True,ECO11999
False,False,True,ECO12000
False,False,True,ECO12001
True,False,False,ECO12002
True,False,False,ECO12004
False,False,True,ECO12005
False,False,True,ECO12006
False,False,True,ECO12007
False,False,True,ECO12008
False,False,True,ECO12009
False,False,True,ECO12010
False,False,True,ECO12011
False,False,True,ECO12012
False,False,True,ECO12013
False,True,False,ECO12014
False,False,True,ECO12015
False,False,True,ECO12016
False,False,True,ECO12017
True,False,False,ECO12018
False,False,True,ECO12019
False,False,True,ECO12020
True,False,False,ECO12021
True,False,False,ECO12022
False,False,True,ECO12023
False,False,True,ECO12025
True,False,False,ECO12027
False,False,True,ECO12028
False,False,True,ECO12029
False,False,True,ECO12030
True,False,False,ECO12031
False,False,True,ECO12032
False,True,False,ECO12033
False,False,True,ECO12035
False,False,True,ECO12036
True,False,False,ECO12037
False,False,True,ECO12038
False,False,True,ECO12039
False,False,True,ECO12040
False,False,True,ECO12041
False,False,True,ECO12042
False,False,True,ECO12043
False,False,True,ECO12044
False,False,True,ECO12045
False,False,True,ECO12046
False,False,True,ECO12047
True,False,False,ECO12049
False,False,True,ECO12050
False,False,True,ECO12051
False,False,True,ECO12052
False,False,True,ECO12053
False,False,True,ECO12055
False,False,True,ECO12056
False,False,True,ECO12057
False,False,True,ECO12058
False,True,False,ECO12059
False,False,True,ECO12060
False,False,True,ECO12061
True,False,False,ECO12062
False,False,True,ECO12063
False,False,True,ECO12064
False,False,True,ECO12065
False,False,True,ECO12066
False,False,True,ECO12067
False,False,True,ECO12068
False,False,True,ECO12069
False,True,False,ECO12070
False,False,True,ECO12071
False,False,True,ECO12072
False,False,True,ECO12073
False,False,True,ECO12074
False,False,True,ECO12075
False,False,True,ECO12076
False,False,True,ECO12077
False,False,True,ECO12078
False,False,True,ECO12079
False,False,True,ECO12080
True,False,False,ECO12081
False,False,True,ECO12082
False,False,True,ECO12083
False,False,True,ECO12084
False,False,True,ECO12085
False,False,True,ECO12086
False,False,True,ECO12087
False,False,True,ECO12088
False,False,True,ECO12089
False,False,True,ECO12091
False,False,True,ECO12092
False,False,True,ECO12093
False,False,True,ECO12094
False,False,True,ECO12095
False,False,True,ECO12096
False,False,True,ECO12097
False,False,True,ECO12098
False,False,True,ECO12099
False,False,True,ECO12100
False,False,True,ECO12101
True,False,False,ECO12103
False,True,False,ECO12104
False,False,True,ECO12105
False,True,False,ECO12106
False,False,True,ECO12107
False,False,True,ECO12108
False,False,True,ECO12109
False,False,True,ECO12110
False,False,True,ECO12111
True,False,False,ECO12112
False,False,True,ECO12113
False,False,True,ECO12114
False,False,True,ECO12115
False,False,True,ECO12116
True,False,False,ECO12117
False,False,True,ECO12118
False,False,True,ECO12119
False,False,True,ECO12120
False,False,True,ECO12121
False,False,True,ECO12123
False,True,False,ECO12124
False,False,True,ECO12125
False,False,True,ECO12126
True,False,False,ECO12127
False,False,True,ECO12128
False,False,True,ECO12129
False,False,True,ECO12130
False,False,True,ECO12131
False,False,True,ECO12132
False,False,True,ECO12133
True,False,False,ECO12134
False,False,True,ECO12135
False,False,True,ECO12136
False,False,True,ECO12137
False,False,True,ECO12139
True,False,False,ECO12140
False,False,True,ECO12141
False,False,True,ECO12142
True,False,False,ECO12144
False,False,True,ECO12145
False,False,True,ECO12146
False,False,True,ECO12148
False,False,True,ECO12149
False,False,True,ECO12150
False,False,True,ECO12151
False,False,True,ECO12152
False,False,True,ECO12153
False,False,True,ECO12154
False,False,True,ECO12155
False,False,True,ECO12157
False,False,True,ECO12158
False,False,True,ECO12161
False,False,True,ECO12162
False,False,True,ECO12163
False,False,True,ECO12164
False,False,True,ECO12165
False,False,True,ECO12166
False,False,True,ECO12168
False,False,True,ECO12169
False,False,True,ECO12170
False,False,True,ECO12171
False,False,True,ECO12174
False,False,True,ECO12175
False,True,False,ECO12177
False,False,True,ECO12182
False,False,True,ECO12183
False,False,True,ECO12184
False,False,True,ECO12185
False,False,True,ECO12188
False,False,True,ECO12189
True,False,False,ECO12190
False,False,True,ECO12191
False,False,True,ECO12192
False,False,True,ECO12193
True,False,False,ECO12194
False,False,True,ECO12195
False,False,True,ECO12196
False,False,True,ECO12198
False,False,True,ECO12199
False,False,True,ECO12201
False,False,True,ECO12202
False,False,True,ECO12203
False,False,True,ECO12205
False,False,True,ECO12206
True,False,False,ECO12207
False,False,True,ECO12208
True,False,False,ECO12209
False,False,True,ECO12210
False,False,True,ECO12211
False,False,True,ECO12212
False,False,True,ECO12213
False,False,True,ECO12214
False,False,True,ECO12218
False,False,True,ECO12219
False,False,True,ECO12220
False,False,True,ECO12221
False,False,True,ECO12223
False,False,True,ECO12225
False,False,True,ECO12226
False,False,True,ECO12228
False,False,True,ECO12237
False,False,True,ECO12242
False,False,True,ECO12243
False,True,False,ECO12244
False,False,True,ECO12249
False,True,False,ECO12252
False,False,True,ECO12255
False,False,True,ECO12256
False,False,True,ECO12257
False,True,False,ECO12259
False,False,True,ECO12260
